ID;IDS;IDP;CANT
5621;4;116;19
5622;4;117;4
5623;4;118;16
5624;4;119;3
5625;4;120;12
5626;4;121;1
5627;4;122;11
5628;4;123;13
5629;4;124;1
5630;4;125;15
5631;4;126;12
5632;4;127;17
5633;4;128;15
5634;4;129;20
5635;4;130;9
5636;4;131;11
5637;4;132;7
5638;4;133;1
5639;4;134;15
5640;4;135;5
5641;4;136;2
5642;4;137;18
5643;4;138;4
5644;4;139;2
5645;4;140;9
5646;4;141;14
5647;4;142;1
5648;4;143;16
5649;4;144;13
5650;4;145;17
5651;4;146;19
5652;4;147;8
5653;4;148;20
5654;4;149;6
5655;4;150;9
5656;4;151;4
5657;4;152;12
5658;4;153;19
5659;4;154;12
5660;4;155;9
5661;4;156;12
5662;4;157;2
5663;4;158;19
5664;4;159;8
5665;4;160;1
5666;4;161;11
5667;4;162;13
5668;4;163;18
5669;4;164;2
5670;4;165;10
5671;4;166;11
5672;4;167;10
5673;4;168;10
5674;4;169;15
5675;4;170;19
5676;4;171;12
5677;4;172;14
5678;4;173;11
5679;4;174;11
5680;4;175;10
5681;4;176;12
5682;4;177;6
5683;4;178;3
5684;4;179;5
5685;4;180;9
5686;4;181;8
5687;4;182;20
5688;4;183;8
5689;4;184;12
5690;4;185;8
5691;4;186;10
5692;4;187;15
5693;4;188;5
5694;4;189;17
5695;4;190;0
5696;4;191;15
5697;4;192;9
5698;4;193;20
5699;4;194;2
5700;4;195;4
5701;4;196;0
5702;4;197;4
5703;4;198;3
5704;4;199;11
5705;4;200;13
5706;4;201;5
5707;4;202;18
5708;4;203;15
5709;4;204;0
5710;4;205;5
5711;4;206;19
5712;4;207;15
5713;4;208;8
5714;4;209;10
5715;4;210;12
5716;4;211;1
5717;4;212;11
5718;4;213;19
5719;4;214;7
5720;4;215;20
5721;4;216;3
5722;4;217;4
5723;4;218;5
5724;4;219;15
5725;4;220;16
5726;4;221;1
5727;4;222;6
5728;4;223;7
5729;4;224;20
5730;4;225;3
5731;4;226;19
5732;4;227;0
5733;4;228;1
5734;4;229;5
5735;4;230;1
5736;4;231;8
5737;4;232;18
5738;4;233;16
5739;4;234;2
5740;4;235;3
5741;4;236;13
5742;4;237;12
5743;4;238;10
5744;4;239;17
5745;4;240;18
5746;4;241;16
5747;4;242;17
5748;4;243;1
5749;4;244;10
5750;4;245;16
5751;4;246;7
5752;4;247;11
5753;4;248;5
5754;4;249;1
5755;4;250;18
5756;4;251;20
5757;4;252;9
5758;4;253;10
5759;4;254;14
5760;4;255;4
5761;4;256;7
5762;4;257;19
5763;4;258;16
5764;4;259;11
5765;4;260;16
5766;4;261;10
5767;4;262;17
5768;4;263;12
5769;4;264;4
5770;4;265;1
5771;4;266;3
5772;4;267;18
5773;4;268;1
5774;4;269;14
5775;4;270;1
5776;4;271;20
5777;4;272;20
5778;4;273;10
5779;4;274;2
5780;4;275;1
5781;4;276;0
5782;4;277;5
5783;4;278;15
5784;4;279;17
5785;4;280;19
5786;4;281;16
5787;4;282;8
5788;4;283;7
5789;4;284;3
5790;4;285;13
5791;4;286;3
5792;4;287;8
5793;4;288;11
5794;4;289;6
5795;4;290;3
5796;4;291;15
5797;4;292;14
5798;4;293;5
5799;4;294;8
5800;4;295;1
5801;4;296;2
5802;4;297;16
5803;4;298;4
5804;4;299;17
5805;4;300;15
5806;4;301;6
5807;4;302;9
5808;4;303;0
5809;4;304;16
5810;4;305;16
5811;4;306;10
5812;4;307;2
5813;4;308;0
5814;4;309;12
5815;4;310;9
5816;4;311;11
5817;4;312;15
5818;4;313;8
5819;4;314;20
5820;4;315;8
5821;4;316;0
5822;4;317;0
5823;4;318;1
5824;4;319;3
5825;4;320;0
5826;4;321;13
5827;4;322;8
5828;4;323;11
5829;4;324;2
5830;4;325;13
5831;4;326;16
5832;4;327;19
5833;4;328;2
5834;4;329;1
5835;4;330;13
5836;4;331;19
5837;4;332;18
5838;4;333;18
5839;4;334;1
5840;4;335;9
5841;4;336;1
5842;4;337;8
5843;4;338;3
5844;4;339;0
5845;4;340;12
5846;4;341;16
5847;4;342;2
5848;4;343;13
5849;4;344;18
5850;4;345;20
5851;4;346;6
5852;4;347;16
5853;4;348;19
5854;4;349;7
5855;4;350;7
5856;4;351;2
5857;4;352;18
5858;4;353;11
5859;4;354;11
5860;4;355;13
5861;4;356;0
5862;4;357;10
5863;4;358;17
5864;4;359;8
5865;4;360;17
5866;4;361;5
5867;4;362;7
5868;4;363;19
5869;4;364;4
5870;4;365;2
5871;4;366;14
5872;4;367;6
5873;4;368;4
5874;4;369;1
5875;4;370;3
5876;4;371;6
5877;4;372;18
5878;4;373;20
5879;4;374;12
5880;4;375;17
5881;4;376;18
5882;4;377;11
5883;4;378;17
5884;4;379;12
5885;4;380;6
5886;4;381;10
5887;4;382;5
5888;4;383;13
5889;4;384;10
5890;4;385;8
5891;4;386;15
5892;4;387;9
5893;4;388;9
5894;4;389;0
5895;4;390;11
5896;4;391;11
5897;4;392;19
5898;4;393;6
5899;4;394;15
5900;4;395;17
5901;4;396;6
5902;4;397;8
5903;4;398;14
5904;4;399;12
5905;4;400;9
5906;4;401;14
5907;4;402;10
5908;4;403;2
5909;4;404;14
5910;4;405;18
5911;4;406;16
5912;4;407;6
5913;4;408;1
5914;4;409;16
5915;4;410;18
5916;4;411;13
5917;4;412;16
5918;4;413;18
5919;4;414;7
5920;4;415;14
5921;4;416;19
5922;4;417;20
5923;4;418;13
5924;4;419;3
5925;4;420;8
5926;4;421;10
5927;4;422;14
5928;4;423;1
5929;4;424;2
5930;4;425;17
5931;4;426;12
5932;4;427;9
5933;4;428;18
5934;4;429;3
5935;4;430;3
5936;4;431;11
5937;4;432;14
5938;4;433;11
5939;4;434;4
5940;4;435;18
5941;4;436;4
5942;4;437;9
5943;4;438;1
5944;4;439;17
5945;4;440;8
5946;4;441;15
5947;4;442;15
5948;4;443;18
5949;4;444;18
5950;4;445;8
5951;4;446;0
5952;4;447;13
5953;4;448;8
5954;4;449;16
5955;4;450;12
5956;4;451;12
5957;4;452;19
5958;4;453;7
5959;4;454;13
5960;4;455;15
5961;4;456;16
5962;4;457;1
5963;4;458;10
5964;4;459;8
5965;4;460;6
5966;4;461;16
5967;4;462;14
5968;4;463;20
5969;4;464;19
5970;4;465;13
5971;4;466;17
5972;4;467;11
5973;4;468;7
5974;4;469;4
5975;4;470;7
5976;4;471;12
5977;4;472;15
5978;4;473;16
5979;4;474;4
5980;4;475;14
5981;4;476;6
5982;4;477;15
5983;4;478;5
5984;4;479;11
5985;4;480;2
5986;4;481;0
5987;4;482;12
5988;4;483;17
5989;4;484;17
5990;4;485;1
5991;4;486;12
5992;4;487;15
5993;4;488;7
5994;4;489;13
5995;4;490;12
5996;4;491;6
5997;4;492;4
5998;4;493;9
5999;4;494;14
6000;4;495;15
6001;4;496;8
6002;4;497;1
6003;4;498;10
6004;4;499;20
6005;4;500;4
6006;4;501;2
6007;4;502;16
6008;4;503;9
6009;4;504;1
6010;4;505;13
6011;4;506;14
6012;4;507;4
6013;4;508;17
6014;4;509;7
6015;4;510;7
6016;4;511;4
6017;4;512;7
6018;4;513;16
6019;4;514;7
6020;4;515;7
6021;4;516;13
6022;4;517;4
6023;4;518;13
6024;4;519;20
6025;4;520;0
6026;4;521;11
6027;4;522;4
6028;4;523;4
6029;4;524;13
6030;4;525;4
6031;4;526;14
6032;4;527;10
6033;4;528;6
6034;4;529;9
6035;4;530;14
6036;4;531;2
6037;4;532;15
6038;4;533;10
6039;4;534;19
6040;4;535;8
6041;4;536;1
6042;4;537;2
6043;4;538;8
6044;4;539;2
6045;4;540;11
6046;4;541;15
6047;4;542;9
6048;4;543;8
6049;4;544;15
6050;4;545;6
6051;4;546;0
6052;4;547;1
6053;4;548;0
6054;4;549;3
6055;4;550;15
6056;4;551;18
6057;4;552;18
6058;4;553;10
6059;4;554;6
6060;4;555;19
6061;4;556;10
6062;4;557;19
6063;4;558;3
6064;4;559;16
6065;4;560;3
6066;4;561;3
6067;4;562;4
6068;4;563;17
6069;4;564;13
6070;4;565;9
6071;4;566;0
6072;4;567;4
6073;4;568;18
6074;4;569;2
6075;4;570;2
6076;4;571;8
6077;4;572;11
6078;4;573;7
6079;4;574;1
6080;4;575;11
6081;4;576;13
6082;4;577;11
6083;4;578;7
6084;4;579;18
6085;4;580;15
6086;4;581;3
6087;4;582;14
6088;4;583;5
6089;4;584;3
6090;4;585;19
6091;4;586;17
6092;4;587;9
6093;4;588;1
6094;4;589;7
6095;4;590;8
6096;4;591;6
6097;4;592;7
6098;4;593;1
6099;4;594;18
6100;4;595;12
6101;4;596;3
6102;4;597;9
6103;4;598;11
6104;4;599;9
6105;4;600;10
6106;4;601;10
6107;4;602;17
6108;4;603;5
6109;4;604;0
6110;4;605;7
6111;4;606;15
6112;4;607;5
6113;4;608;17
6114;4;609;4
6115;4;610;2
6116;4;611;3
6117;4;612;19
6118;4;613;3
6119;4;614;11
6120;4;615;9
6121;4;616;17
6122;4;617;16
6123;4;618;20
6124;4;619;0
6125;4;620;5
6126;4;621;16
6127;4;622;13
6128;4;623;3
6129;4;624;20
6130;4;625;14
6131;4;626;14
6132;4;627;6
6133;4;628;18
6134;4;629;16
6135;4;630;11
6136;4;631;9
6137;4;632;3
6138;4;633;1
6139;4;634;17
6140;4;635;20
6141;4;636;1
6142;4;637;9
6143;4;638;18
6144;4;639;3
6145;4;640;15
6146;4;641;5
6147;4;642;2
6148;4;643;1
6149;4;644;9
6150;4;645;13
6151;4;646;11
6152;4;647;10
6153;4;648;7
6154;4;649;6
6155;4;650;14
6156;4;651;15
6157;4;652;5
6158;4;653;1
6159;4;654;13
6160;4;655;13
6161;4;656;3
6162;4;657;17
6163;4;658;12
6164;4;659;1
6165;4;660;12
6166;4;661;5
6167;4;662;15
6168;4;663;20
6169;4;664;3
6170;4;665;7
6171;4;666;7
6172;4;667;2
6173;4;668;9
6174;4;669;2
6175;4;670;19
6176;4;671;6
6177;4;672;8
6178;4;673;7
6179;4;674;5
6180;4;675;19
6181;4;676;14
6182;4;677;3
6183;4;678;6
6184;4;679;20
6185;4;680;13
6186;4;681;15
6187;4;682;19
6188;4;683;2
6189;4;684;9
6190;4;685;16
6191;4;686;8
6192;4;687;19
6193;4;688;1
6194;4;689;20
6195;4;690;15
6196;4;691;5
6197;4;692;9
6198;4;693;2
6199;4;694;3
6200;4;695;2
6201;4;696;16
6202;4;697;6
6203;4;698;14
6204;4;699;3
6205;4;700;1
6206;4;701;3
6207;4;702;11
6208;4;703;16
6209;4;704;11
6210;4;705;3
6211;4;706;20
6212;4;707;5
6213;4;708;7
6214;4;709;7
6215;4;710;3
6216;4;711;14
6217;4;712;7
6218;4;713;6
6219;4;714;7
6220;4;715;9
6221;4;716;14
6222;4;717;19
6223;4;718;1
6224;4;719;8
6225;4;720;0
6226;4;721;19
6227;4;722;6
6228;4;723;0
6229;4;724;11
6230;4;725;16
6231;4;726;9
6232;4;727;11
6233;4;728;5
6234;4;729;3
6235;4;730;7
6236;4;731;14
6237;4;732;4
6238;4;733;11
6239;4;734;20
6240;4;735;1
6241;4;736;15
6242;4;737;17
6243;4;738;16
6244;4;739;14
6245;4;740;13
6246;4;741;1
6247;4;742;10
6248;4;743;11
6249;4;744;20
6250;4;745;20
6251;4;746;0
6252;4;747;4
6253;4;748;18
6254;4;749;5
6255;4;750;5
6256;4;751;17
6257;4;752;17
6258;4;753;9
6259;4;754;10
6260;4;755;10
6261;4;756;1
6262;4;757;10
6263;4;758;6
6264;4;759;4
6265;4;760;6
6266;4;761;10
6267;4;762;7
6268;4;763;5
6269;4;764;16
6270;4;765;2
6271;4;766;8
6272;4;767;9
6273;4;768;10
6274;4;769;7
6275;4;770;7
6276;4;771;3
6277;4;772;16
6278;4;773;4
6279;4;774;6
6280;4;775;7
6281;4;776;6
6282;4;777;2
6283;4;778;17
6284;4;779;16
6285;4;780;20
6286;4;781;6
6287;4;782;6
6288;4;783;14
6289;4;784;13
6290;4;785;10
6291;4;786;11
6292;4;787;17
6293;4;788;8
6294;4;789;12
6295;4;790;12
6296;4;791;2
6297;4;792;16
6298;4;793;13
6299;4;794;15
6300;4;795;2
6301;4;796;17
6302;4;797;18
6303;4;798;1
6304;4;799;0
6305;4;800;15
6306;4;801;6
6307;4;802;5
6308;4;803;18
6309;4;804;11
6310;4;805;3
6311;4;806;15
6312;4;807;1
6313;4;808;12
6314;4;809;13
6315;4;810;8
6316;4;811;18
6317;4;812;6
6318;4;813;13
6319;4;814;3
6320;4;815;19
6321;4;816;10
6322;4;817;1
6323;4;818;8
6324;4;819;3
6325;4;820;2
6326;4;821;20
6327;4;822;18
6328;4;823;6
6329;4;824;11
6330;4;825;9
6331;4;826;2
6332;4;827;17
6333;4;828;12
6334;4;829;13
6335;4;830;17
6336;4;831;5
6337;4;832;20
6338;4;833;14
6339;4;834;7
6340;4;835;15
6341;4;836;3
6342;4;837;4
6343;4;838;13
6344;4;839;4
6345;4;840;10
6346;4;841;11
6347;4;842;9
6348;4;843;17
6349;4;844;8
6350;4;845;17
6351;4;846;4
6352;4;847;2
6353;4;848;20
6354;4;849;1
6355;4;850;10
6356;4;851;11
6357;4;852;8
6358;4;853;1
6359;4;854;7
6360;4;855;15
6361;4;856;17
6362;4;857;8
6363;4;858;17
6364;4;859;6
6365;4;860;11
6366;4;861;3
6367;4;862;18
6368;4;863;14
6369;4;864;0
6370;4;865;10
6371;4;866;2
6372;4;867;8
6373;4;868;15
6374;4;869;2
6375;4;870;2
6376;4;871;3
6377;4;872;0
6378;4;873;16
6379;4;874;19
6380;4;875;9
6381;4;876;13
6382;4;877;18
6383;4;878;0
6384;4;879;18
6385;4;880;8
6386;4;881;13
6387;4;882;19
6388;4;883;3
6389;4;884;6
6390;4;885;13
6391;4;886;8
6392;4;887;19
6393;4;888;11
6394;4;889;11
6395;4;890;14
6396;4;891;3
6397;4;892;3
6398;4;893;13
6399;4;894;20
6400;4;895;8
6401;4;896;1
6402;4;897;5
6403;4;898;2
6404;4;899;6
6405;4;900;8
6406;4;901;2
6407;4;902;3
6408;4;903;13
6409;4;904;16
6410;4;905;15
6411;4;906;14
6412;4;907;0
6413;4;908;3
6414;4;909;18
6415;4;910;12
6416;4;911;5
6417;4;912;12
6418;4;913;16
6419;4;914;11
6420;4;915;12
6421;4;916;19
6422;4;917;16
6423;4;918;19
6424;4;919;7
6425;4;920;8
6426;4;921;20
6427;4;922;7
6428;4;923;19
6429;4;924;7
6430;4;925;1
6431;4;926;4
6432;4;927;7
6433;4;928;17
6434;4;929;7
6435;4;930;5
6436;4;931;18
6437;4;932;3
6438;4;933;5
6439;4;934;6
6440;4;935;1
6441;4;936;6
6442;4;937;6
6443;4;938;11
6444;4;939;1
6445;4;940;4
6446;4;941;4
6447;4;942;8
6448;4;943;10
6449;4;944;15
6450;4;945;8
6451;4;946;17
6452;4;947;5
6453;4;948;14
6454;4;949;16
6455;4;950;18
6456;4;951;3
6457;4;952;17
6458;4;953;6
6459;4;954;11
6460;4;955;20
6461;4;956;5
6462;4;957;8
6463;4;958;15
6464;4;959;17
6465;4;960;3
6466;4;961;1
6467;4;962;9
6468;4;963;15
6469;4;964;18
6470;4;965;7
6471;4;966;2
6472;4;967;3
6473;4;968;7
6474;4;969;10
6475;4;970;10
6476;4;971;13
6477;4;972;13
6478;4;973;8
6479;4;974;20
6480;4;975;0
6481;4;976;9
6482;4;977;10
6483;4;978;6
6484;4;979;12
6485;4;980;2
6486;4;981;7
6487;4;982;2
6488;4;983;19
6489;4;984;14
6490;4;985;16
6491;4;986;9
6492;4;987;15
6493;4;988;15
6494;4;989;12
6495;4;990;4
6496;4;991;14
6497;4;992;5
6498;4;993;19
6499;4;994;8
6500;4;995;12
6501;4;996;9
6502;4;997;3
6503;4;998;13
6504;4;999;11
6505;4;1000;11
6506;4;1001;7
6507;4;1002;20
6508;4;1003;15
6509;4;1004;12
6510;4;1005;13
6511;4;1006;5
6512;4;1007;1
6513;4;1008;14
6514;4;1009;4
6515;4;1010;14
6516;4;1011;0
6517;4;1012;9
6518;4;1013;12
6519;4;1014;19
6520;4;1015;9
6521;4;1016;13
6522;4;1017;9
6523;4;1018;8
6524;4;1019;3
6525;4;1020;20
6526;4;1021;11
6527;4;1022;12
6528;4;1023;9
6529;4;1024;20
6530;4;1025;13
6531;4;1026;18
6532;4;1027;16
6533;4;1028;11
6534;4;1029;2
6535;4;1030;7
6536;4;1031;8
6537;4;1032;17
6538;4;1033;0
6539;4;1034;9
6540;4;1035;4
6541;4;1036;14
6542;4;1037;7
6543;4;1038;19
6544;4;1039;9
6545;4;1040;20
6546;4;1041;10
6547;4;1042;6
6548;4;1043;3
6549;4;1044;19
6550;4;1045;3
6551;4;1046;1
6552;4;1047;0
6553;4;1048;14
6554;4;1049;18
6555;4;1050;9
6556;4;1051;8
6557;4;1052;19
6558;4;1053;17
6559;4;1054;14
6560;4;1055;10
6561;4;1056;18
6562;4;1057;6
6563;4;1058;1
6564;4;1059;15
6565;4;1060;3
6566;4;1061;14
6567;4;1062;11
6568;4;1063;4
6569;4;1064;17
6570;4;1065;0
6571;4;1066;20
6572;4;1067;9
6573;4;1068;12
6574;4;1069;6
6575;4;1070;19
6576;4;1071;19
6577;4;1072;0
6578;4;1073;20
6579;4;1074;20
6580;4;1075;0
6581;4;1076;3
6582;4;1077;10
6583;4;1078;18
6584;4;1079;18
6585;4;1080;3
6586;4;1081;16
6587;4;1082;7
6588;4;1083;20
6589;4;1084;9
6590;4;1085;20
6591;4;1086;14
6592;4;1087;4
6593;4;1088;13
6594;4;1089;15
6595;4;1090;14
6596;4;1091;0
6597;4;1092;19
6598;4;1093;1
6599;4;1094;6
6600;4;1095;14
6601;4;1096;6
6602;4;1097;19
6603;4;1098;4
6604;4;1099;18
6605;4;1100;12
6606;4;1101;5
6607;4;1102;2
6608;4;1103;13
6609;4;1104;8
6610;4;1105;6
6611;4;1106;0
6612;4;1107;6
6613;4;1108;6
6614;4;1109;14
6615;4;1110;2
6616;4;1111;17
6617;4;1112;14
6618;4;1113;0
6619;4;1114;16
6620;4;1115;11
6621;4;1116;7
6622;4;1117;11
6623;4;1118;7
6624;4;1119;1
6625;4;1120;1
6626;4;1121;10
6627;4;1122;11
6628;4;1123;17
6629;4;1124;16
6630;4;1125;7
6631;4;1126;3
6632;4;1127;9
6633;4;1128;14
6634;4;1129;9
6635;4;1130;15
6636;4;1131;5
6637;4;1132;20
6638;4;1133;12
6639;4;1134;14
6640;4;1135;4
6641;4;1136;20
6642;4;1137;16
6643;4;1138;0
6644;4;1139;15
6645;4;1140;4
6646;4;1141;5
6647;4;1142;7
6648;4;1143;0
6649;4;1144;12
6650;4;1145;4
6651;4;1146;15
6652;4;1147;16
6653;4;1148;1
6654;4;1149;12
6655;4;1150;8
6656;4;1151;14
6657;4;1152;9
6658;4;1153;8
6659;4;1154;1
6660;4;1155;2
6661;4;1156;9
6662;4;1157;8
6663;4;1158;20
6664;4;1159;4
6665;4;1160;12
6666;4;1161;11
6667;4;1162;13
6668;4;1163;16
6669;4;1164;1
6670;4;1165;6
6671;4;1166;12
6672;4;1167;7
6673;4;1168;16
6674;4;1169;12
6675;4;1170;19
6676;4;1171;7
6677;4;1172;7
6678;4;1173;9
6679;4;1174;1
6680;4;1175;18
6681;4;1176;12
6682;4;1177;20
6683;4;1178;7
6684;4;1179;13
6685;4;1180;0
6686;4;1181;20
6687;4;1182;3
6688;4;1183;7
6689;4;1184;7
6690;4;1185;0
6691;4;1186;20
6692;4;1187;11
6693;4;1188;6
6694;4;1189;5
6695;4;1190;6
6696;4;1191;5
6697;4;1192;6
6698;4;1193;19
6699;4;1194;3
6700;4;1195;3
6701;4;1196;13
6702;4;1197;18
6703;4;1198;15
6704;4;1199;8
6705;4;1200;6
6706;4;1201;13
6707;4;1202;7
6708;4;1203;13
6709;4;1204;16
6710;4;1205;12
6711;4;1206;7
6712;4;1207;16
6713;4;1208;1
6714;4;1209;16
6715;4;1210;11
6716;4;1211;9
6717;4;1212;0
6718;4;1213;18
6719;4;1214;1
6720;4;1215;6
6721;4;1216;10
6722;4;1217;6
6723;4;1218;18
6724;4;1219;17
6725;4;1220;18
6726;4;1221;5
6727;4;1222;9
6728;4;1223;6
6729;4;1224;8
6730;4;1225;1
6731;4;1226;10
6732;4;1227;12
6733;4;1228;12
6734;4;1229;1
6735;4;1230;20
6736;4;1231;13
6737;4;1232;19
6738;4;1233;5
6739;4;1234;9
6740;4;1235;15
6741;4;1236;0
6742;4;1237;6
6743;4;1238;15
6744;4;1239;5
6745;4;1240;7
6746;4;1241;13
6747;4;1242;14
6748;4;1243;13
6749;4;1244;14
6750;4;1245;18
6751;4;1246;16
6752;4;1247;18
6753;4;1248;20
6754;4;1249;11
6755;4;1250;3
6756;4;1251;17
6757;4;1252;1
6758;4;1253;0
6759;4;1254;19
6760;4;1255;14
6761;4;1256;0
6762;4;1257;19
6763;4;1258;4
6764;4;1259;1
6765;4;1260;19
6766;4;1261;10
6767;4;1262;1
6768;4;1263;5
6769;4;1264;16
6770;4;1265;0
6771;4;1266;17
6772;4;1267;2
6773;4;1268;18
6774;4;1269;13
6775;4;1270;15
6776;4;1271;12
6777;4;1272;4
6778;4;1273;2
6779;4;1274;13
6780;4;1275;20
6781;4;1276;7
6782;4;1277;19
6783;4;1278;4
6784;4;1279;3
6785;4;1280;9
6786;4;1281;8
6787;4;1282;2
6788;4;1283;1
6789;4;1284;7
6790;4;1285;0
6791;4;1286;4
6792;4;1287;16
6793;4;1288;8
6794;4;1289;6
6795;4;1290;3
6796;4;1291;17
6797;4;1292;12
6798;4;1293;5
6799;4;1294;15
6800;4;1295;19
6801;4;1296;10
6802;4;1297;13
6803;4;1298;3
6804;4;1299;7
6805;4;1300;6
6806;4;1301;4
6807;4;1302;20
6808;4;1303;10
6809;4;1304;6
6810;4;1305;16
6811;4;1306;8
6812;4;1307;4
6813;4;1308;7
6814;4;1309;18
6815;4;1310;19
6816;4;1311;4
6817;4;1312;17
6818;4;1313;2
6819;4;1314;16
6820;4;1315;1
6821;4;1316;18
6822;4;1317;9
6823;4;1318;15
6824;4;1319;4
6825;4;1320;0
6826;4;1321;12
6827;4;1322;12
6828;4;1323;16
6829;4;1324;7
6830;4;1325;6
6831;4;1326;13
6832;4;1327;18
6833;4;1328;0
6834;4;1329;7
6835;4;1330;14
6836;4;1331;14
6837;4;1332;2
6838;4;1333;15
6839;4;1334;14
6840;4;1335;0
6841;4;1336;2
6842;4;1337;4
6843;4;1338;12
6844;4;1339;7
6845;4;1340;18
6846;4;1341;2
6847;4;1342;6
6848;4;1343;16
6849;4;1344;16
6850;4;1345;13
6851;4;1346;13
6852;4;1347;7
6853;4;1348;7
6854;4;1349;20
6855;4;1350;2
6856;4;1351;5
6857;4;1352;11
6858;4;1353;6
6859;4;1354;11
6860;4;1355;16
6861;4;1356;10
6862;4;1357;8
6863;4;1358;8
6864;4;1359;13
6865;4;1360;1
6866;4;1361;7
6867;4;1362;4
6868;4;1363;20
6869;4;1364;19
6870;4;1365;1
6871;4;1366;14
6872;4;1367;11
6873;4;1368;18
6874;4;1369;7
6875;4;1370;0
6876;4;1371;16
6877;4;1372;18
6878;4;1373;16
6879;4;1374;1
6880;4;1375;10
6881;4;1376;2
6882;4;1377;3
6883;4;1378;15
6884;4;1379;9
6885;4;1380;2
6886;4;1381;15
6887;4;1382;4
6888;4;1383;5
6889;4;1384;6
6890;4;1385;16
6891;4;1386;1
6892;4;1387;8
6893;4;1388;11
6894;4;1389;11
6895;4;1390;12
6896;4;1391;17
6897;4;1392;4
6898;4;1393;7
6899;4;1394;7
6900;4;1395;3
6901;4;1396;4
6902;4;1397;17
6903;4;1398;8
6904;4;1399;15
6905;4;1400;16
6906;4;1401;20
6907;4;1402;4
6908;4;1403;16
6909;4;1404;12
6910;4;1405;20
6911;4;1406;14
6912;4;1407;5
6913;4;1408;9
6914;4;1409;19
6915;4;1410;5
6916;4;1411;4
6917;4;1412;9
6918;4;1413;10
6919;4;1414;6
6920;4;1415;0
6921;4;1416;20
6922;4;1417;6
6923;4;1418;16
6924;4;1419;7
6925;4;1420;4
6926;4;1421;11
6927;4;1422;10
6928;4;1423;15
6929;4;1424;5
6930;4;1425;9
6931;4;1426;18
6932;4;1427;13
6933;4;1428;8
6934;4;1429;16
6935;4;1430;13
6936;4;1431;4
6937;4;1432;16
6938;4;1433;18
6939;4;1434;7
6940;4;1435;20
6941;4;1436;0
6942;4;1437;16
6943;4;1438;16
6944;4;1439;9
6945;4;1440;16
6946;4;1441;10
6947;4;1442;18
6948;4;1443;8
6949;4;1444;0
6950;4;1445;11
6951;4;1446;5
6952;4;1447;18
6953;4;1448;6
6954;4;1449;7
6955;4;1450;10
6956;4;1451;18
6957;4;1452;17
6958;4;1453;0
6959;4;1454;12
6960;4;1455;13
6961;4;1456;18
6962;4;1457;15
6963;4;1458;0
6964;4;1459;13
6965;4;1460;11
6966;4;1461;12
6967;4;1462;16
6968;4;1463;14
6969;4;1464;2
6970;4;1465;7
6971;4;1466;4
6972;4;1467;15
6973;4;1468;6
6974;4;1469;9
6975;4;1470;11
6976;4;1471;12
6977;4;1472;14
6978;4;1473;0
6979;4;1474;8
6980;4;1475;2
6981;4;1476;4
6982;4;1477;1
6983;4;1478;7
6984;4;1479;2
6985;4;1480;6
6986;4;1481;18
6987;4;1482;2
6988;4;1483;20
6989;4;1484;7
6990;4;1485;13
6991;4;1486;14
6992;4;1487;13
6993;4;1488;7
6994;4;1489;14
6995;4;1490;10
6996;4;1491;7
6997;4;1492;5
6998;4;1493;17
6999;4;1494;3
7000;4;1495;16
7001;4;1496;15
7002;4;1497;16
7003;4;1498;14
7004;4;1499;12
7005;4;1500;9
7006;4;1501;9
7007;4;1502;3
7008;4;1503;20
7009;4;1504;13
7010;4;1505;10
7011;4;1506;14
7012;4;1507;2
7013;4;1508;2
7014;4;1509;12
7015;4;1510;1
7016;4;1511;17
7017;4;1512;14
7018;4;1513;3
7019;4;1514;2
7020;4;1515;11
7021;4;1516;7
7022;4;1517;14
7023;4;1518;9
7024;4;1519;17
7025;4;1520;20
7026;4;1521;20
7027;4;1522;2
7028;4;1523;13
7029;4;1524;20
7030;4;1525;15
7031;4;1526;5
7032;4;1527;5
7033;4;1528;20
7034;4;1529;0
7035;4;1530;7
7036;4;1531;7
7037;4;1532;15
7038;4;1533;10
7039;4;1534;17
7040;4;1535;0
7041;4;1536;14
7042;4;1537;1
7043;4;1538;9
7044;4;1539;1
7045;4;1540;1
7046;4;1541;11
7047;4;1542;18
7048;4;1543;12
7049;4;1544;13
7050;4;1545;10
7051;4;1546;10
7052;4;1547;7
7053;4;1548;6
7054;4;1549;3
7055;4;1550;1
7056;4;1551;11
7057;4;1552;11
7058;4;1553;19
7059;4;1554;0
7060;4;1555;16
7061;4;1556;19
7062;4;1557;8
7063;4;1558;14
7064;4;1559;18
7065;4;1560;14
7066;4;1561;2
7067;4;1562;4
7068;4;1563;19
7069;4;1564;18
7070;4;1565;5
7071;4;1566;17
7072;4;1567;10
7073;4;1568;14
7074;4;1569;0
7075;4;1570;17
7076;4;1571;2
7077;4;1572;4
7078;4;1573;10
7079;4;1574;8
7080;4;1575;17
7081;4;1576;7
7082;4;1577;8
7083;4;1578;9
7084;4;1579;18
7085;4;1580;9
7086;4;1581;9
7087;4;1582;0
7088;4;1583;14
7089;4;1584;17
7090;4;1585;18
7091;4;1586;8
7092;4;1587;16
7093;4;1588;8
7094;4;1589;17
7095;4;1590;16
7096;4;1591;13
7097;4;1592;13
7098;4;1593;13
7099;4;1594;8
7100;4;1595;2
7101;4;1596;20
7102;4;1597;20
7103;4;1598;8
7104;4;1599;8
7105;4;1600;16
7106;4;1601;1
